unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT
1598868000,8-31-20 10:00,ETH/USDT,421.76,427.64,421.3,426.8,279040.51,656.99
1598864400,8-31-20 9:00,ETH/USDT,420.11,423.5,419.44,421.76,228435.31,541.71
1598860800,8-31-20 8:00,ETH/USDT,420.91,421.31,418.44,420.11,455447.87,1084.69
1598857200,8-31-20 7:00,ETH/USDT,423.73,423.92,417.81,420.91,438873.92,1042.35
1598853600,8-31-20 6:00,ETH/USDT,422.93,424.02,420,423.73,349501.72,827.92
1598850000,8-31-20 5:00,ETH/USDT,424.59,425.58,422.62,422.93,232271.38,547.78
1598846400,8-31-20 4:00,ETH/USDT,424.99,427.69,424.19,424.59,95116.53,223.22
1598842800,8-31-20 3:00,ETH/USDT,425.34,426.52,424.35,424.99,188379.58,442.55
1598839200,8-31-20 2:00,ETH/USDT,426.64,427.55,425.27,425.34,154897.48,363.49
1598835600,8-31-20 1:00,ETH/USDT,425.91,427.2,424,426.64,87164.82,204.65
1598832000,8-31-20 0:00,ETH/USDT,429.24,430.33,425.86,425.91,161799.16,377.57
1598828400,8-30-20 23:00,ETH/USDT,423.74,429.61,423.74,429.24,291158.01,681.47
1598824800,8-30-20 22:00,ETH/USDT,421.73,423.97,421.18,423.74,167134.57,395.24
1598821200,8-30-20 21:00,ETH/USDT,423,425,420.45,421.73,165817.91,391.43
1598817600,8-30-20 20:00,ETH/USDT,424.84,426,420.53,423,782444.69,1850.34
1598814000,8-30-20 19:00,ETH/USDT,426.47,428,424.55,424.84,538314.85,1262.16
1598810400,8-30-20 18:00,ETH/USDT,423.92,426.47,422.58,426.47,154894.4,365.47
1598806800,8-30-20 17:00,ETH/USDT,423.33,425.39,422.37,423.92,497119.51,1172.79
1598803200,8-30-20 16:00,ETH/USDT,416.8,424.08,415.07,423.33,829520.23,1974.85
1598799600,8-30-20 15:00,ETH/USDT,414.4,418.41,413.65,416.8,374875.73,899.61
1598796000,8-30-20 14:00,ETH/USDT,413.55,415.74,411.65,414.4,178392.72,431.29
1598792400,8-30-20 13:00,ETH/USDT,407.3,414.81,407.22,413.55,428468.34,1042.5
1598788800,8-30-20 12:00,ETH/USDT,406.43,408.89,405,407.3,409093.15,1004.71
1598785200,8-30-20 11:00,ETH/USDT,403.68,407.19,403.4,406.43,322454.7,795.79
1598781600,8-30-20 10:00,ETH/USDT,404.81,404.81,403.22,403.68,278489.51,689.06
1598778000,8-30-20 9:00,ETH/USDT,403.13,405.46,402.71,404.81,91168.5,225.64
1598774400,8-30-20 8:00,ETH/USDT,405.21,406.29,402.84,403.13,304375.91,751.02
1598770800,8-30-20 7:00,ETH/USDT,403.83,405.76,403.69,405.21,144391.36,356.37
1598767200,8-30-20 6:00,ETH/USDT,403.43,405.16,403.26,403.83,131269.94,324.82
1598763600,8-30-20 5:00,ETH/USDT,404,404.67,402.96,403.43,146635.58,363.33
1598760000,8-30-20 4:00,ETH/USDT,404.69,405.25,403.43,404,69513.28,172.09
1598756400,8-30-20 3:00,ETH/USDT,405.33,405.73,403.71,404.69,62089.88,153.48
1598752800,8-30-20 2:00,ETH/USDT,406.37,406.73,404.3,405.33,317285.35,782.59
1598749200,8-30-20 1:00,ETH/USDT,401.33,406.69,400.83,406.37,290237.47,716.39
1598745600,8-30-20 0:00,ETH/USDT,398.56,401.73,398.28,401.33,230134.87,575.5
1598742000,8-29-20 23:00,ETH/USDT,400.55,402.54,398.22,398.56,135554.86,338.28
1598738400,8-29-20 22:00,ETH/USDT,404.55,404.84,400.22,400.55,308860.08,766.89
1598734800,8-29-20 21:00,ETH/USDT,405.17,405.39,403.16,404.55,169041.89,417.93
1598731200,8-29-20 20:00,ETH/USDT,402.73,405.17,402.73,405.17,191919.1,475.25
1598727600,8-29-20 19:00,ETH/USDT,403.49,405.53,402.36,402.73,242643.96,600.57
1598724000,8-29-20 18:00,ETH/USDT,401.58,404.58,401.58,403.49,403829.28,1000.08
1598720400,8-29-20 17:00,ETH/USDT,402.34,403.95,401.4,401.58,197825.26,491.52
1598716800,8-29-20 16:00,ETH/USDT,402.29,403.23,400.72,402.34,171631.5,426.89
1598713200,8-29-20 15:00,ETH/USDT,399.4,402.65,398.86,402.29,264023.98,658.23
1598709600,8-29-20 14:00,ETH/USDT,396.27,399.53,396,399.4,194627.39,489
1598706000,8-29-20 13:00,ETH/USDT,398.4,398.98,395.94,396.27,127960.96,321.7
1598702400,8-29-20 12:00,ETH/USDT,397.84,399.73,397.52,398.4,99641.15,249.74
1598698800,8-29-20 11:00,ETH/USDT,397.57,398.98,396.37,397.84,184291.99,463.14
1598695200,8-29-20 10:00,ETH/USDT,402.75,403.28,397.52,397.57,421111.6,1051.67
1598691600,8-29-20 9:00,ETH/USDT,401.83,403.51,401.37,402.75,163646.5,406.51
1598688000,8-29-20 8:00,ETH/USDT,403.5,403.75,401.19,401.83,183273.13,455.54
1598684400,8-29-20 7:00,ETH/USDT,399.17,403.83,398.16,403.5,436313.75,1085.96
1598680800,8-29-20 6:00,ETH/USDT,395.94,399.62,395.85,399.17,181496.02,455.44
1598677200,8-29-20 5:00,ETH/USDT,394.77,396.68,394.49,395.94,112673.9,284.63
1598673600,8-29-20 4:00,ETH/USDT,394.39,395.32,393.29,394.77,194234.78,492.13
1598670000,8-29-20 3:00,ETH/USDT,392.77,395.27,392.29,394.39,161336.51,410.05
1598666400,8-29-20 2:00,ETH/USDT,392.86,393.88,392,392.77,72755.62,185.07
1598662800,8-29-20 1:00,ETH/USDT,393.91,393.92,392.5,392.86,207694.39,528.37
1598659200,8-29-20 0:00,ETH/USDT,395.28,395.72,392.33,393.91,194735.64,494.52
1598655600,8-28-20 23:00,ETH/USDT,392.13,396.28,391.86,395.28,170425.68,432.02
1598652000,8-28-20 22:00,ETH/USDT,394.25,394.63,390.82,392.13,81864.92,208.6
1598648400,8-28-20 21:00,ETH/USDT,393.77,394.92,392.91,394.25,70982.63,180.25
1598644800,8-28-20 20:00,ETH/USDT,396.23,396.23,393.47,393.77,88492.93,224.2
1598641200,8-28-20 19:00,ETH/USDT,394.92,397.45,394.4,396.23,109811.96,277.35
1598637600,8-28-20 18:00,ETH/USDT,393.51,395.43,393.22,394.92,101371.85,257.12
1598634000,8-28-20 17:00,ETH/USDT,395.43,396.3,392.8,393.51,172904.37,438.09
1598630400,8-28-20 16:00,ETH/USDT,395.51,397.77,394.98,395.43,158771.58,401.04
1598626800,8-28-20 15:00,ETH/USDT,391.36,396.65,391.35,395.51,601154.92,1521.53
1598623200,8-28-20 14:00,ETH/USDT,391.96,393.06,389.74,391.36,53679.66,137.05
1598619600,8-28-20 13:00,ETH/USDT,390.88,391.96,390.26,391.96,130206.84,332.9
1598616000,8-28-20 12:00,ETH/USDT,392.99,393.8,389.88,390.88,108132.2,275.72
1598612400,8-28-20 11:00,ETH/USDT,391.25,393.84,389.97,392.99,95116.33,242.77
1598608800,8-28-20 10:00,ETH/USDT,391.38,391.99,389.43,391.25,165452.45,423.98
1598605200,8-28-20 9:00,ETH/USDT,387.5,392,387.45,391.38,163307.87,418.79
1598601600,8-28-20 8:00,ETH/USDT,386.52,388.81,386.35,387.5,112041.63,289.06
1598598000,8-28-20 7:00,ETH/USDT,390.73,391.39,386.52,386.52,143184.19,368.65
1598594400,8-28-20 6:00,ETH/USDT,388.43,391.57,387.38,390.73,284313.17,730.47
1598590800,8-28-20 5:00,ETH/USDT,387.89,388.82,386.42,388.43,214709.99,554.45
1598587200,8-28-20 4:00,ETH/USDT,387.23,388.23,386.4,387.89,225222.02,581.44
1598583600,8-28-20 3:00,ETH/USDT,385.95,388.47,385.63,387.23,176022.04,455.09
1598580000,8-28-20 2:00,ETH/USDT,386.63,387.31,385.08,385.95,186985.32,483.74
1598576400,8-28-20 1:00,ETH/USDT,383.59,386.97,383.42,386.63,418547.05,1088.25
1598572800,8-28-20 0:00,ETH/USDT,383.2,383.76,380,383.59,202964.38,531.73
1598569200,8-27-20 23:00,ETH/USDT,379.42,383.69,379.42,383.2,290797.31,760.78
1598565600,8-27-20 22:00,ETH/USDT,382.27,383.33,379.26,379.42,184453.17,484.72
1598562000,8-27-20 21:00,ETH/USDT,379.07,382.49,378.83,382.27,161451.92,423.48
1598558400,8-27-20 20:00,ETH/USDT,377.97,381.84,376.75,379.07,336561.36,885.94
1598554800,8-27-20 19:00,ETH/USDT,380.29,380.37,377.42,377.97,372382.79,982.81
1598551200,8-27-20 18:00,ETH/USDT,376.92,381.65,376.16,380.29,402440.22,1061.91
1598547600,8-27-20 17:00,ETH/USDT,378.4,378.54,371.65,376.92,1396216.28,3721.73
1598544000,8-27-20 16:00,ETH/USDT,383.81,386.4,377.72,378.4,680499.97,1780.47
1598540400,8-27-20 15:00,ETH/USDT,382.99,384.84,382.7,383.81,206231.5,537.47
1598536800,8-27-20 14:00,ETH/USDT,388.26,389.55,381.49,382.99,817003.7,2127.49
1598533200,8-27-20 13:00,ETH/USDT,385.38,396.96,384.61,388.26,1007311.49,2567.75
1598529600,8-27-20 12:00,ETH/USDT,381.86,386.55,381.09,385.38,547002.14,1429.85
1598526000,8-27-20 11:00,ETH/USDT,384.12,385.35,381.86,381.86,104417.28,272.62
1598522400,8-27-20 10:00,ETH/USDT,387,387.88,383.25,384.12,69931.99,181.91
1598518800,8-27-20 9:00,ETH/USDT,383.76,387.6,382.71,387,198158.14,514.72
1598515200,8-27-20 8:00,ETH/USDT,385.66,385.75,383.33,383.76,360122.63,938.35
1598511600,8-27-20 7:00,ETH/USDT,385.04,386.65,384.44,385.66,231540.97,600.92
1598508000,8-27-20 6:00,ETH/USDT,381.53,386.01,381.29,385.04,282216.93,736.03
1598504400,8-27-20 5:00,ETH/USDT,382.97,383.73,380.51,381.53,301416.85,788.85
1598500800,8-27-20 4:00,ETH/USDT,384.24,385.76,382.97,382.97,491232.79,1276.41
1598497200,8-27-20 3:00,ETH/USDT,383.46,385.11,383.46,384.24,661218.73,1721.79
1598493600,8-27-20 2:00,ETH/USDT,385.29,385.79,382.65,383.46,506832.11,1319.01
1598490000,8-27-20 1:00,ETH/USDT,388.13,388.4,385.29,385.29,191899.2,495.73
1598486400,8-27-20 0:00,ETH/USDT,385.64,389,385.47,388.13,373799.68,964.01
1598482800,8-26-20 23:00,ETH/USDT,385.78,387.18,385.25,385.64,224948.58,582.29
1598479200,8-26-20 22:00,ETH/USDT,387.93,388.32,385.48,385.78,359089.41,928.23
1598475600,8-26-20 21:00,ETH/USDT,389.39,390.33,387.64,387.93,234087.55,601.73
1598472000,8-26-20 20:00,ETH/USDT,386.9,389.39,386.66,389.39,227595.38,586.3
1598468400,8-26-20 19:00,ETH/USDT,387.58,388.45,386.23,386.9,255600.84,659.87
1598464800,8-26-20 18:00,ETH/USDT,387.84,389.74,387.32,387.58,251535.99,647.75
1598461200,8-26-20 17:00,ETH/USDT,388.49,389.53,387.8,387.84,250595.5,644.58
1598457600,8-26-20 16:00,ETH/USDT,389.88,392.98,388.45,388.49,1093169.92,2796.09
1598454000,8-26-20 15:00,ETH/USDT,386,390.16,386,389.88,434008.09,1118.42
1598450400,8-26-20 14:00,ETH/USDT,384.38,389.16,384.27,386,814373.35,2100.55
1598446800,8-26-20 13:00,ETH/USDT,379.68,385.01,377.35,384.38,457253.1,1199.84
1598443200,8-26-20 12:00,ETH/USDT,382.29,384.86,377.69,379.68,366729.95,963.88
1598439600,8-26-20 11:00,ETH/USDT,383.28,385.46,382.02,382.29,380858.36,992.96
1598436000,8-26-20 10:00,ETH/USDT,381.56,385.56,381.56,383.28,606953.11,1581.79
1598432400,8-26-20 9:00,ETH/USDT,382.08,383.54,381.02,381.56,158530.32,414.68
1598428800,8-26-20 8:00,ETH/USDT,381.18,384,380.18,382.08,229824.28,602.29
1598425200,8-26-20 7:00,ETH/USDT,380.82,383.02,379.47,381.18,211443.68,553.96
1598421600,8-26-20 6:00,ETH/USDT,385.1,385.36,380.19,380.82,636850.37,1665.42
1598418000,8-26-20 5:00,ETH/USDT,385.18,387.27,384.91,385.1,164787.07,426.92
1598414400,8-26-20 4:00,ETH/USDT,386.21,387.61,384.92,385.18,478582.69,1241.21
1598410800,8-26-20 3:00,ETH/USDT,387.19,387.84,384,386.21,256420.37,664.92
1598407200,8-26-20 2:00,ETH/USDT,382.36,387.73,382.36,387.19,775231.74,2014.5
1598403600,8-26-20 1:00,ETH/USDT,379.28,384.03,379.28,382.36,138015.3,361.32
1598400000,8-26-20 0:00,ETH/USDT,383.02,383.02,378,379.28,123083.6,323.38
1598396400,8-25-20 23:00,ETH/USDT,382.86,384.82,381.97,383.02,86738.41,226.21
1598392800,8-25-20 22:00,ETH/USDT,378.9,384.12,378.9,382.86,251441.16,656.88
1598389200,8-25-20 21:00,ETH/USDT,377.47,380.82,377.47,378.9,84946.17,223.88
1598385600,8-25-20 20:00,ETH/USDT,379.42,381.26,375.97,377.47,255866.88,675.17
1598382000,8-25-20 19:00,ETH/USDT,379.97,382.39,378,379.42,357017.01,939.25
1598378400,8-25-20 18:00,ETH/USDT,373.19,381.47,370.06,379.97,647150.15,1717.53
1598374800,8-25-20 17:00,ETH/USDT,374.67,376.64,370.11,373.19,1643785.17,4406.78
1598371200,8-25-20 16:00,ETH/USDT,386.05,386.6,371.88,374.67,1270569.51,3344.89
1598367600,8-25-20 15:00,ETH/USDT,384,386.05,380.45,386.05,425981.51,1113.25
1598364000,8-25-20 14:00,ETH/USDT,389.8,389.8,381.77,384,1134889.04,2949.92
1598360400,8-25-20 13:00,ETH/USDT,389.29,391.89,387.87,389.8,762251.32,1955.97
1598356800,8-25-20 12:00,ETH/USDT,395.51,395.51,387.84,389.29,1067640.32,2738.86
1598353200,8-25-20 11:00,ETH/USDT,398.08,398.67,395.13,395.51,389978.28,983.29
1598349600,8-25-20 10:00,ETH/USDT,395.56,398.83,394.26,398.08,407086.42,1026.29
1598346000,8-25-20 9:00,ETH/USDT,394.24,395.74,393.12,395.56,287388.51,727.85
1598342400,8-25-20 8:00,ETH/USDT,395.26,395.36,389.61,394.24,266726.47,679.71
1598338800,8-25-20 7:00,ETH/USDT,397,397,392,395.26,830779.88,2101
1598335200,8-25-20 6:00,ETH/USDT,400.58,400.78,396.59,397,421196.89,1059.28
1598331600,8-25-20 5:00,ETH/USDT,402,402.99,400.52,400.58,143796.12,357.78
1598328000,8-25-20 4:00,ETH/USDT,401.44,402.39,400,402,84299.16,210.01
1598324400,8-25-20 3:00,ETH/USDT,401.41,402.53,400.53,401.44,82839.97,206.4
1598320800,8-25-20 2:00,ETH/USDT,406.23,406.23,401.15,401.41,91226.73,226.53
1598317200,8-25-20 1:00,ETH/USDT,405.36,406.8,404.94,406.23,56333.29,138.73
1598313600,8-25-20 0:00,ETH/USDT,407.92,409.12,404.84,405.36,232552.72,572.29
1598310000,8-24-20 23:00,ETH/USDT,406.58,410.48,405.74,407.92,708669.82,1734.28
1598306400,8-24-20 22:00,ETH/USDT,406.51,407.97,405.43,406.58,144642.07,355.82
1598302800,8-24-20 21:00,ETH/USDT,401.4,407.83,401.03,406.51,182995.55,451.64
1598299200,8-24-20 20:00,ETH/USDT,403.18,403.68,400.95,401.4,143443.48,356.35
1598295600,8-24-20 19:00,ETH/USDT,401.99,403.63,398.22,403.18,692296.77,1729.69
1598292000,8-24-20 18:00,ETH/USDT,403.36,403.92,400.42,401.99,190354.06,474.29
1598288400,8-24-20 17:00,ETH/USDT,404.52,404.9,402.63,403.36,216613.01,536.76
1598284800,8-24-20 16:00,ETH/USDT,403.04,405.67,401.92,404.52,243852.52,604.08
1598281200,8-24-20 15:00,ETH/USDT,402.42,403.82,400.98,403.04,247883.39,616.37
1598277600,8-24-20 14:00,ETH/USDT,405.57,406.54,402.42,402.42,335674.44,830.03
1598274000,8-24-20 13:00,ETH/USDT,405.29,408.15,405.29,405.57,171184.22,420.88
1598270400,8-24-20 12:00,ETH/USDT,406.92,408.44,405.29,405.29,307527.23,756.41
1598266800,8-24-20 11:00,ETH/USDT,405.34,408.39,405.1,406.92,357658.2,877.69
1598263200,8-24-20 10:00,ETH/USDT,405.14,406.22,403.92,405.34,230971.36,569.98
1598259600,8-24-20 9:00,ETH/USDT,405.09,405.52,403.46,405.14,127753.37,315.78
1598256000,8-24-20 8:00,ETH/USDT,398.38,407.05,398.38,405.09,584216.93,1447.69
1598252400,8-24-20 7:00,ETH/USDT,395.6,399,395.6,398.38,356202.44,894.81
1598248800,8-24-20 6:00,ETH/USDT,392.63,396,392.02,395.6,188851,478.6
1598245200,8-24-20 5:00,ETH/USDT,392.47,392.93,391.71,392.63,23533.35,60.01
1598241600,8-24-20 4:00,ETH/USDT,393.07,393.69,391.76,392.47,233440.16,594.07
1598238000,8-24-20 3:00,ETH/USDT,391.03,394,390.94,393.07,331951.66,844.61
1598234400,8-24-20 2:00,ETH/USDT,389.52,392.49,389.52,391.03,171442.8,438.18
1598230800,8-24-20 1:00,ETH/USDT,389.76,390.3,388.53,389.52,150947.44,387.67
1598227200,8-24-20 0:00,ETH/USDT,390.88,390.88,387.63,389.76,109351.34,280.89
1598223600,8-23-20 23:00,ETH/USDT,391.15,392.59,390.47,390.88,43903.71,111.98
1598220000,8-23-20 22:00,ETH/USDT,393.24,393.76,391.04,391.15,90372.7,230.46
1598216400,8-23-20 21:00,ETH/USDT,392.94,393.31,392.2,393.24,65918.99,167.83
1598212800,8-23-20 20:00,ETH/USDT,393.23,395.2,392.84,392.94,244012.35,618.42
1598209200,8-23-20 19:00,ETH/USDT,391.81,394.26,390.68,393.23,196280.42,499.53
1598205600,8-23-20 18:00,ETH/USDT,389.9,392.45,389.5,391.81,172903.26,441.87
1598202000,8-23-20 17:00,ETH/USDT,389.76,391.05,389,389.9,199188.44,510.35
1598198400,8-23-20 16:00,ETH/USDT,392.51,392.77,389.37,389.76,130440.87,333.96
1598194800,8-23-20 15:00,ETH/USDT,389.92,392.93,389.73,392.51,289445.47,739.87
1598191200,8-23-20 14:00,ETH/USDT,388.38,389.99,388.21,389.92,162016.76,416.11
1598187600,8-23-20 13:00,ETH/USDT,386.92,392.34,385.64,388.38,253150.13,650.36
1598184000,8-23-20 12:00,ETH/USDT,383.6,387.12,383.56,386.92,109074.05,283.29
1598180400,8-23-20 11:00,ETH/USDT,386.2,388,383.39,383.6,296583.24,770.3
1598176800,8-23-20 10:00,ETH/USDT,389.9,389.9,385,386.2,175469.01,453.71
1598173200,8-23-20 9:00,ETH/USDT,389.05,390.48,388.84,389.9,65539.92,168.07
1598169600,8-23-20 8:00,ETH/USDT,390.47,391.16,388.73,389.05,95398.21,244.92
1598166000,8-23-20 7:00,ETH/USDT,391.18,391.98,390.47,390.47,178559.34,456.31
1598162400,8-23-20 6:00,ETH/USDT,389.04,392.42,388.6,391.18,53574.18,136.99
1598158800,8-23-20 5:00,ETH/USDT,389,389.53,387.7,389.04,30575.82,78.71
1598155200,8-23-20 4:00,ETH/USDT,389.87,390,388.49,389,14393.73,36.98
1598151600,8-23-20 3:00,ETH/USDT,391.64,391.64,388.97,389.87,80020.15,205.02
1598148000,8-23-20 2:00,ETH/USDT,393.46,393.84,390.72,391.64,66107.94,168.76
1598144400,8-23-20 1:00,ETH/USDT,393.09,393.85,392.17,393.46,34730.37,88.37
1598140800,8-23-20 0:00,ETH/USDT,396,396.83,392.13,393.09,129318.81,327.35
1598137200,8-22-20 23:00,ETH/USDT,393.08,396.77,392.31,396,108633.38,275.18
1598133600,8-22-20 22:00,ETH/USDT,393.21,394.67,392.08,393.08,225051.53,572.14
1598130000,8-22-20 21:00,ETH/USDT,388.98,393.49,388.49,393.21,174914.31,446.91
1598126400,8-22-20 20:00,ETH/USDT,389.24,389.4,387.32,388.98,114172.29,294.22
1598122800,8-22-20 19:00,ETH/USDT,390.39,390.79,389,389.24,59844.64,153.59
1598119200,8-22-20 18:00,ETH/USDT,390.76,391.64,390.21,390.39,89208.19,228.06
1598115600,8-22-20 17:00,ETH/USDT,390.06,391.31,388.76,390.76,67730.89,173.66
1598112000,8-22-20 16:00,ETH/USDT,390.58,391.17,388.5,390.06,113637.1,291.79
1598108400,8-22-20 15:00,ETH/USDT,391.56,393.42,390.3,390.58,129754.7,331.18
1598104800,8-22-20 14:00,ETH/USDT,391.1,392.58,388.67,391.56,69806.48,178.73
1598101200,8-22-20 13:00,ETH/USDT,391.98,392.55,389.29,391.1,50407.97,128.97
1598097600,8-22-20 12:00,ETH/USDT,389.42,393.29,389.42,391.98,102244.15,261.22
1598094000,8-22-20 11:00,ETH/USDT,390.99,391.42,388.33,389.42,91791.99,235.76
1598090400,8-22-20 10:00,ETH/USDT,392.09,393.42,390.65,390.99,78003.91,198.8
1598086800,8-22-20 9:00,ETH/USDT,392.55,392.58,390.36,392.09,244721.4,625.65
1598083200,8-22-20 8:00,ETH/USDT,391.21,395.05,390.16,392.55,127499.66,324.58
1598079600,8-22-20 7:00,ETH/USDT,392.07,392.45,390,391.21,272170.6,697.41
1598076000,8-22-20 6:00,ETH/USDT,386.05,392.07,386.05,392.07,156779.57,402.78
1598072400,8-22-20 5:00,ETH/USDT,382.11,386.35,382.11,386.05,162885.57,422.61
1598068800,8-22-20 4:00,ETH/USDT,385.37,385.37,381.91,382.11,117327.49,305.98
1598065200,8-22-20 3:00,ETH/USDT,385.17,386.66,383.55,385.37,70335.65,182.46
1598061600,8-22-20 2:00,ETH/USDT,385.3,387.06,383.59,385.17,132917.63,345.05
1598058000,8-22-20 1:00,ETH/USDT,381.93,385.56,380.11,385.3,147002.23,383.48
1598054400,8-22-20 0:00,ETH/USDT,387.53,387.88,380.27,381.93,419050.04,1093.25
1598050800,8-21-20 23:00,ETH/USDT,389.33,392.2,385.24,387.53,224033.6,577.69
1598047200,8-21-20 22:00,ETH/USDT,388.61,393.9,387.71,389.33,244439.73,624.64
1598043600,8-21-20 21:00,ETH/USDT,395.22,396.3,385.45,388.61,560836.89,1439.85
1598040000,8-21-20 20:00,ETH/USDT,397.46,401.11,395.22,395.22,108402.79,271.8
1598036400,8-21-20 19:00,ETH/USDT,397.68,401.39,397.43,397.46,174205.7,435.94
1598032800,8-21-20 18:00,ETH/USDT,402.64,403.13,394.56,397.68,1316847.27,3317.51
1598029200,8-21-20 17:00,ETH/USDT,401.02,406.55,399.8,402.64,548954.22,1363.8
1598025600,8-21-20 16:00,ETH/USDT,404.74,406.49,401.02,401.02,157706.44,390.2
1598022000,8-21-20 15:00,ETH/USDT,405.44,406.9,403.26,404.74,71233.04,175.77
1598018400,8-21-20 14:00,ETH/USDT,402.22,406.99,401.28,405.44,238477.49,589.23
1598014800,8-21-20 13:00,ETH/USDT,407,408.3,402.21,402.22,1278615.45,3146.21
1598011200,8-21-20 12:00,ETH/USDT,405,407.8,399.6,407,1109752.69,2755.84
1598007600,8-21-20 11:00,ETH/USDT,408.22,408.9,404.23,405,1361842.32,3359.42
1598004000,8-21-20 10:00,ETH/USDT,408.61,408.94,405.3,408.22,363584.25,892.47
1598000400,8-21-20 9:00,ETH/USDT,411.43,411.92,408.37,408.61,215883.62,526.58
1597996800,8-21-20 8:00,ETH/USDT,412.55,412.78,409.42,411.43,211621.44,514.85
1597993200,8-21-20 7:00,ETH/USDT,413.46,414.66,412.03,412.55,57883.29,140.05
1597989600,8-21-20 6:00,ETH/USDT,414.09,414.21,413,413.46,94735.82,229.09
1597986000,8-21-20 5:00,ETH/USDT,415,416.03,413.34,414.09,100160.77,241.55
1597982400,8-21-20 4:00,ETH/USDT,416,416.36,413.9,415,61571.45,148.34
1597978800,8-21-20 3:00,ETH/USDT,410.68,416.25,409.65,416,143221.3,347.27
1597975200,8-21-20 2:00,ETH/USDT,412.21,413.19,410.3,410.68,144636.38,351.43
1597971600,8-21-20 1:00,ETH/USDT,415.63,415.63,410.15,412.21,141613.63,343.14
1597968000,8-21-20 0:00,ETH/USDT,415.76,418.64,414.61,415.63,259957.94,624.14
1597964400,8-20-20 23:00,ETH/USDT,414.45,416.61,413.83,415.76,77408.03,186.52
1597960800,8-20-20 22:00,ETH/USDT,415.86,417.06,413.87,414.45,161394.98,388.72
1597957200,8-20-20 21:00,ETH/USDT,415.76,418.8,415.76,415.86,117025.04,280.12
1597953600,8-20-20 20:00,ETH/USDT,414.25,416.69,414.22,415.76,220783.06,531.16
1597950000,8-20-20 19:00,ETH/USDT,416.24,416.9,413.93,414.25,130792.99,314.66
1597946400,8-20-20 18:00,ETH/USDT,413.83,416.67,413.75,416.24,178955.73,431.18
1597942800,8-20-20 17:00,ETH/USDT,415.9,417.03,413.73,413.83,79659.39,191.84
1597939200,8-20-20 16:00,ETH/USDT,415.44,418.02,413.99,415.9,291121.4,699.36
1597935600,8-20-20 15:00,ETH/USDT,414.93,416.15,412.88,415.44,483980.61,1167.33
1597932000,8-20-20 14:00,ETH/USDT,412.44,415,410.8,414.93,185479.79,449.48
1597928400,8-20-20 13:00,ETH/USDT,409.18,412.44,408.51,412.44,170944.06,416.66
1597924800,8-20-20 12:00,ETH/USDT,411.38,411.88,408.87,409.18,228557.97,556.58
1597921200,8-20-20 11:00,ETH/USDT,409.22,411.79,406.77,411.38,340791.31,834.01
1597917600,8-20-20 10:00,ETH/USDT,409.93,410.43,407.57,409.22,331140.92,809.68
1597914000,8-20-20 9:00,ETH/USDT,407.14,411,406.5,409.93,251475.65,615.23
1597910400,8-20-20 8:00,ETH/USDT,404.16,407.14,403.58,407.14,276234.52,681.15
